fill_number,first_run_number,last_run_number,duration,start_time,start_stable_beam,end_stable_beam,end_time,delivered_lumi,recorded_lumi,efficiency_time,efficiency_lumi,peak_lumi,peak_pileup,bunches_colliding,beta_star,energy,injection_scheme
6800,317875,317913,,2018-06-15 08:44:32,,,2018-06-15 16:52:24,0.0,0.0,,,0.0,,,,0.0,
6799,317866,317866,,2018-06-15 04:15:05,,,2018-06-15 08:44:32,0.0,0.0,,,0.0,,,,0.0,
6798,317862,317864,,2018-06-14 23:14:32,,,2018-06-15 04:15:05,0.0,0.0,,,0.0,,,,0.0,
6797,317859,317861,,2018-06-14 18:50:50,,,2018-06-14 23:14:32,0.0,0.0,,,0.0,,,,0.0,
6796,317858,317858,,2018-06-14 18:13:36,,,2018-06-14 18:50:50,0.0,0.0,,,0.0,,,,0.0,
6795,317856,317857,,2018-06-14 15:57:32,,,2018-06-14 18:13:36,0.0,0.0,,,0.0,,,,0.0,
6794,317845,317853,,2018-06-14 14:19:00,,,2018-06-14 15:57:32,0.0,0.0,,,0.0,,,,0.0,
6793,317807,317813,,2018-06-14 09:28:02,,,2018-06-14 14:19:00,0.0,0.0,,,0.0,,,,0.0,
6792,317787,317793,,2018-06-14 06:41:07,,,2018-06-14 09:28:02,0.0,0.0,,,0.0,,,,0.0,
6791,,,,2018-06-14 00:50:42,,,2018-06-14 06:41:07,0.0,0.0,,,0.0,,,,0.0,
6790,,,,2018-06-13 23:19:55,,,2018-06-14 00:50:42,0.0,0.0,,,0.0,,,,0.0,
6789,,,,2018-06-13 21:11:45,,,2018-06-13 23:19:55,0.0,0.0,,,0.0,,,,0.0,
6788,,,,2018-06-13 18:56:46,,,2018-06-13 21:11:45,0.0,0.0,,,0.0,,,,0.0,
6787,,,,2018-06-13 15:32:18,,,2018-06-13 18:56:46,0.0,0.0,,,0.0,,,,0.0,
6786,,,,2018-06-13 09:03:34,,,2018-06-13 15:32:18,0.0,0.0,,,0.0,,,,0.0,
6785,,,,2018-06-13 07:41:18,,,2018-06-13 09:03:34,0.0,0.0,,,0.0,,,,0.0,
6784,317747,317750,,2018-06-13 04:31:58,,,2018-06-13 07:41:18,0.0,0.0,,,0.0,,,,0.0,
6783,,,,2018-06-13 03:50:51,,,2018-06-13 04:31:58,0.0,0.0,,,0.0,,,,0.0,
6782,317746,317746,,2018-06-13 02:37:56,,,2018-06-13 03:50:51,0.0,0.0,,,0.0,,,,0.0,
6781,317737,317745,,2018-06-12 16:28:30,,,2018-06-13 02:37:56,0.0,0.0,,,0.0,,,,0.0,
6780,317735,317735,,2018-06-12 14:21:58,,,2018-06-12 16:28:30,0.0,0.0,,,0.0,,,,0.0,
6779,317698,317730,,2018-06-12 04:21:57,,,2018-06-12 14:21:58,0.0,0.0,,,0.0,,,,0.0,
6778,317688,317697,15315,2018-06-11 21:39:23,2018-06-11 23:59:36,2018-06-12 04:14:51,2018-06-12 04:21:57,231.946546875,222.779328125,100.0,96.048,1.91678046875,53.620747,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV3
6777,317684,317687,,2018-06-11 18:38:30,,,2018-06-11 21:39:23,0.0,0.0,,,0.0,,,,0.0,
6776,317682,317683,7554,2018-06-11 14:33:02,2018-06-11 16:17:14,2018-06-11 18:23:09,2018-06-11 18:38:30,118.7172421875,114.1226640625,100.0,96.13,1.8311890625,51.226379,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV3
6775,317664,317681,,2018-06-11 12:08:11,,,2018-06-11 14:33:02,0.0,0.0,,,0.0,,,,0.0,
6774,317653,317663,50822,2018-06-10 19:46:03,2018-06-10 21:55:36,2018-06-11 12:02:38,2018-06-11 12:08:11,543.408625,524.7830625,99.437,96.572,1.825524609375,51.067917,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV3
6773,317642,317650,47546,2018-06-10 04:08:41,2018-06-10 06:26:57,2018-06-10 19:39:23,2018-06-10 19:46:03,487.21621875,464.7835625,99.138,95.396,1.699424804688,47.540359,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV3
6772,317634,317641,51452,2018-06-09 10:51:02,2018-06-09 13:46:42,2018-06-10 04:04:14,2018-06-10 04:08:41,529.2694375,509.0550625,99.306,96.181,1.77408984375,49.62907,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV3
6771,317629,317632,,2018-06-09 09:54:00,,,2018-06-09 10:51:02,0.0,0.0,,,0.0,,,,0.0,
6770,317620,317626,47067,2018-06-08 17:17:46,2018-06-08 20:44:15,2018-06-09 09:48:42,2018-06-09 09:54:00,527.2495625,510.02515625,99.883,96.733,1.920388085938,53.721668,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV3
6769,317600,317618,,2018-06-08 09:22:23,,,2018-06-08 17:17:46,0.0,0.0,,,0.0,,,,0.0,
6768,317589,317595,6895,2018-06-08 02:23:41,2018-06-08 07:06:43,2018-06-08 09:01:38,2018-06-08 09:22:23,112.1903828125,108.006546875,100.0,96.271,1.853586914063,51.852947,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6767,,,,2018-06-07 23:28:13,,,2018-06-08 02:23:41,0.0,0.0,,,0.0,,,,0.0,
6766,317564,317585,,2018-06-07 13:05:33,,,2018-06-07 23:28:13,0.0,0.0,,,0.0,,,,0.0,
6765,317544,317563,,2018-06-07 09:07:47,,,2018-06-07 13:05:33,0.0,0.0,,,0.0,,,,0.0,
6764,317529,317541,,2018-06-07 08:22:41,,,2018-06-07 09:07:47,0.0,0.0,,,0.0,,,,0.0,
6763,317520,317527,33819,2018-06-06 18:43:33,2018-06-06 22:51:03,2018-06-07 08:14:42,2018-06-07 08:22:41,449.0125625,434.690875,100.0,96.81,1.742354296875,48.741283,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV2
6762,317489,317513,28521,2018-06-06 05:01:45,2018-06-06 10:23:19,2018-06-06 18:18:41,2018-06-06 18:43:33,358.86465625,340.67959375,98.45,94.933,1.757974023438,49.17823,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6761,317464,317488,38656,2018-06-05 15:15:04,2018-06-05 18:12:50,2018-06-06 04:57:05,2018-06-06 05:01:45,438.95290625,393.41859375,95.059,89.627,1.740484570313,48.68898,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV2
6760,317439,317463,,2018-06-05 11:40:22,,,2018-06-05 15:15:04,0.0,0.0,,,0.0,,,,0.0,
6759,317428,317438,45943,2018-06-04 20:06:00,2018-06-04 22:47:35,2018-06-05 11:33:18,2018-06-05 11:40:22,500.609125,475.66865625,98.99,95.018,1.794411914063,50.197563,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV2
6758,317397,317422,,2018-06-04 16:20:41,,,2018-06-04 20:06:00,0.0,0.0,,,0.0,,,,0.0,
6757,317388,317392,46093,2018-06-03 22:19:43,2018-06-04 03:20:58,2018-06-04 16:09:11,2018-06-04 16:20:41,500.8868125,483.0685625,99.657,96.443,1.824452734375,51.037933,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6756,317385,317387,,2018-06-03 17:47:34,,,2018-06-03 22:19:43,0.0,0.0,,,0.0,,,,0.0,
6755,317375,317383,3303,2018-06-03 13:44:02,2018-06-03 16:33:10,2018-06-03 17:28:14,2018-06-03 17:47:34,54.66604296875,45.71841015625,90.372,83.632,1.850724804688,51.772881,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6754,317373,317374,,2018-06-03 11:01:48,,,2018-06-03 13:44:02,0.0,0.0,,,0.0,,,,0.0,
6753,317342,317371,,2018-06-02 15:05:56,,,2018-06-03 11:01:48,0.0,0.0,,,0.0,,,,0.0,
6752,317322,317340,15194,2018-06-02 08:35:35,2018-06-02 10:47:14,2018-06-02 15:00:28,2018-06-02 15:05:56,234.444171875,216.8338125,97.295,92.488,1.914229492188,53.549385,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV2
6751,317315,317320,46132,2018-06-01 18:11:29,2018-06-01 19:41:25,2018-06-02 08:30:17,2018-06-02 08:35:35,518.813,497.76275,99.501,95.943,1.87704453125,52.509159,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV2
6750,317301,317314,,2018-06-01 16:39:00,,,2018-06-01 18:11:29,0.0,0.0,,,0.0,,,,0.0,
6749,317288,317297,49199,2018-06-01 00:25:53,2018-06-01 02:52:16,2018-06-01 16:32:15,2018-06-01 16:39:00,541.71275,500.70246875,96.679,92.43,1.892990039063,52.955219,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6748,317280,317287,,2018-05-31 20:19:00,,,2018-06-01 00:25:53,0.0,0.0,,,0.0,,,,0.0,
6747,317265,317279,11033,2018-05-31 15:04:53,2018-05-31 17:10:05,2018-05-31 20:13:58,2018-05-31 20:19:00,67.536140625,64.99956640625,100.0,96.244,0.760476318359,55.543541,974,30.0,6499.32,25ns_987b_974_878_917_144bpi_13inj
6746,317239,317264,,2018-05-31 10:14:20,,,2018-05-31 15:04:53,0.0,0.0,,,0.0,,,,0.0,
6745,317216,317236,,2018-05-31 06:28:03,,,2018-05-31 10:14:20,0.0,0.0,,,0.0,,,,0.0,
6744,317209,317215,12277,2018-05-31 00:10:51,2018-05-31 02:41:18,2018-05-31 06:05:55,2018-05-31 06:28:03,181.858140625,170.618765625,98.029,93.82,1.765076953125,49.37693,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6743,317202,317207,,2018-05-30 19:58:03,,,2018-05-31 00:10:51,0.0,0.0,,,0.0,,,,0.0,
6742,317187,317194,,2018-05-30 18:18:18,,,2018-05-30 19:58:03,0.0,0.0,,,0.0,,,,0.0,
6741,317172,317182,32318,2018-05-30 06:41:53,2018-05-30 09:14:32,2018-05-30 18:13:10,2018-05-30 18:18:18,407.910875,392.07559375,99.592,96.118,1.830661132813,51.211613,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV2
6740,317160,317170,3,2018-05-29 20:58:45,2018-05-30 06:33:22,2018-05-30 06:33:25,2018-05-30 06:41:53,0.0,0.0,100.0,,0.0,,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV2
6739,317091,317159,,2018-05-29 11:24:37,,,2018-05-29 20:58:45,0.0,0.0,,,0.0,,,,0.0,
6738,317083,317089,43528,2018-05-28 20:59:13,2018-05-28 23:13:17,2018-05-29 11:18:46,2018-05-29 11:24:37,496.7548125,464.870875,97.671,93.582,1.831303125,51.229572,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV2
6737,317064,317080,678,2018-05-28 16:47:20,2018-05-28 20:39:33,2018-05-28 20:50:51,2018-05-28 20:59:13,8.865440429688,8.117286621094,100.0,91.561,1.754806835938,49.089638,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6736,317042,317059,,2018-05-28 12:43:46,,,2018-05-28 16:47:20,0.0,0.0,,,0.0,,,,0.0,
6735,317031,317038,,2018-05-28 12:01:33,,,2018-05-28 12:43:46,0.0,0.0,,,0.0,,,,0.0,
6734,316998,317030,,2018-05-28 09:19:50,,,2018-05-28 12:01:33,0.0,0.0,,,0.0,,,,0.0,
6733,316991,316995,20220,2018-05-28 00:58:49,2018-05-28 03:31:51,2018-05-28 09:08:51,2018-05-28 09:19:50,272.7610625,256.101484375,97.948,93.892,1.736966015625,48.590546,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6732,316986,316988,,2018-05-27 23:15:32,,,2018-05-28 00:58:49,0.0,0.0,,,0.0,,,,0.0,
6731,316979,316985,11051,2018-05-27 17:40:22,2018-05-27 20:03:16,2018-05-27 23:07:27,2018-05-27 23:15:32,172.515609375,166.957796875,99.701,96.778,1.826374804688,51.091705,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6730,316945,316977,,2018-05-27 02:12:25,,,2018-05-27 17:40:22,0.0,0.0,,,0.0,,,,0.0,
6729,316943,316944,42110,2018-05-26 12:56:48,2018-05-26 14:24:30,2018-05-27 02:06:20,2018-05-27 02:12:25,495.0240625,477.03640625,100.0,96.366,1.850488085938,51.766258,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6728,316939,316939,,2018-05-26 11:14:48,,,2018-05-26 12:56:48,0.0,0.0,,,0.0,,,,0.0,
6727,316933,316937,,2018-05-26 08:09:12,,,2018-05-26 11:14:48,0.0,0.0,,,0.0,,,,0.0,
6726,316930,316932,,2018-05-25 18:34:06,,,2018-05-26 08:09:12,0.0,0.0,,,0.0,,,,0.0,
6725,,,,2018-05-25 18:33:59,,,2018-05-25 18:34:06,0.0,0.0,,,0.0,,,,0.0,
6724,316917,316928,3567,2018-05-25 15:26:17,2018-05-25 17:29:05,2018-05-25 18:28:32,2018-05-25 18:33:59,45.030171875,43.3608671875,100.0,96.293,1.424754980469,39.85664,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV2
6723,316912,316916,,2018-05-25 14:54:53,,,2018-05-25 15:26:17,0.0,0.0,,,0.0,,,,0.0,
6722,316902,316911,,2018-05-25 13:45:31,,,2018-05-25 14:54:53,0.0,0.0,,,0.0,,,,0.0,
6721,316890,316901,,2018-05-25 09:37:13,,,2018-05-25 13:45:31,0.0,0.0,,,0.0,,,,0.0,
6720,316881,316883,,2018-05-25 07:23:11,,,2018-05-25 09:37:13,0.0,0.0,,,0.0,,,,0.0,
6719,316869,316879,28948,2018-05-24 20:50:22,2018-05-24 23:16:03,2018-05-25 07:18:31,2018-05-25 07:23:11,390.57540625,355.261,95.495,90.958,1.972237695313,55.172131,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6718,316867,316868,,2018-05-24 18:49:18,,,2018-05-24 20:50:22,0.0,0.0,,,0.0,,,,0.0,
6717,316792,316866,,2018-05-24 04:15:32,,,2018-05-24 18:49:18,0.0,0.0,,,0.0,,,,0.0,
6716,316785,316788,,2018-05-23 22:47:49,,,2018-05-24 04:15:32,0.0,0.0,,,0.0,,,,0.0,
6715,316770,316783,,2018-05-23 19:52:48,,,2018-05-23 22:47:49,0.0,0.0,,,0.0,,,,0.0,
6714,316766,316766,50335,2018-05-23 04:27:56,2018-05-23 05:49:03,2018-05-23 19:47:58,2018-05-23 19:52:48,558.2090625,540.5373125,100.0,96.834,1.898244921875,53.102222,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV2
6713,316761,316764,,2018-05-23 03:12:09,,,2018-05-23 04:27:56,0.0,0.0,,,0.0,,,,0.0,
6712,316740,316758,37544,2018-05-22 14:31:29,2018-05-22 16:41:51,2018-05-23 03:07:36,2018-05-23 03:12:09,456.29590625,439.7676875,100.0,96.378,1.858568554688,51.992306,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV2
6711,316704,316723,47729,2018-05-21 19:57:42,2018-05-22 01:09:41,2018-05-22 14:25:10,2018-05-22 14:31:29,490.5786875,437.74153125,94.333,89.23,1.72546171875,48.268723,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6710,316668,316702,29277,2018-05-21 05:39:00,2018-05-21 11:44:24,2018-05-21 19:52:20,2018-05-21 19:57:42,383.8404375,354.94690625,96.024,92.473,1.856899023438,51.945599,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6709,316657,316667,34401,2018-05-20 17:43:46,2018-05-20 19:59:06,2018-05-21 05:32:27,2018-05-21 05:39:00,436.58434375,404.31071875,96.55,92.608,1.915309765625,53.579605,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6708,316639,316655,,2018-05-20 13:33:20,,,2018-05-20 17:43:46,0.0,0.0,,,0.0,,,,0.0,
6707,316621,316638,,2018-05-20 11:32:44,,,2018-05-20 13:33:20,0.0,0.0,,,0.0,,,,0.0,
6706,316610,316615,12923,2018-05-20 05:57:36,2018-05-20 07:51:04,2018-05-20 11:26:27,2018-05-20 11:32:44,83.8113203125,79.6798828125,97.516,95.071,0.782687451172,57.165794,974,30.0,6499.32,25ns_987b_974_878_917_144bpi_13inj
6705,316605,316609,,2018-05-20 04:10:05,,,2018-05-20 05:57:36,0.0,0.0,,,0.0,,,,0.0,
6704,316602,316602,,2018-05-20 02:31:17,,,2018-05-20 04:10:05,0.0,0.0,,,0.0,,,,0.0,
6703,316592,316599,,2018-05-20 00:20:46,,,2018-05-20 02:31:17,0.0,0.0,,,0.0,,,,0.0,
6702,316588,316590,11963,2018-05-19 18:39:00,2018-05-19 20:54:27,2018-05-20 00:13:50,2018-05-20 00:20:46,189.462640625,183.283640625,100.0,96.739,1.920200390625,53.716419,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6701,316576,316586,,2018-05-19 14:50:01,,,2018-05-19 18:39:00,0.0,0.0,,,0.0,,,,0.0,
6700,316562,316569,45087,2018-05-18 23:47:20,2018-05-19 02:14:04,2018-05-19 14:45:31,2018-05-19 14:50:01,492.9605,478.59996875,100.0,97.087,1.750254296875,48.96228,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6699,316553,316559,11280,2018-05-18 18:16:54,2018-05-18 20:34:28,2018-05-18 23:42:28,2018-05-18 23:47:20,0.587401672363,0.574511474609,100.0,97.806,0.007456806946,53.046867,10,30.0,6499.32,Single_10b_9_2_2_BSRT_Calib_pilot
6698,316547,316552,,2018-05-18 15:03:29,,,2018-05-18 18:16:54,0.0,0.0,,,0.0,,,,0.0,
6697,316512,316546,,2018-05-18 09:06:48,,,2018-05-18 15:03:29,0.0,0.0,,,0.0,,,,0.0,
6696,316499,316505,31022,2018-05-17 20:13:21,2018-05-18 00:23:09,2018-05-18 09:00:10,2018-05-18 09:06:48,402.09596875,388.679,100.0,96.663,1.884369921875,52.714081,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6695,316474,316498,,2018-05-17 17:23:28,,,2018-05-17 20:13:21,0.0,0.0,,,0.0,,,,0.0,
6694,316458,316472,34220,2018-05-17 05:13:33,2018-05-17 07:47:29,2018-05-17 17:17:49,2018-05-17 17:23:28,396.3583125,381.81465625,99.448,96.331,1.739362890625,57.258804,2162,30.0,6499.2,25ns_2175b_2162_1874_1964_144bpi_19inj
6693,316445,316457,35434,2018-05-16 17:05:16,2018-05-16 19:15:17,2018-05-17 05:05:52,2018-05-17 05:13:33,342.61240625,326.858625,98.736,95.402,1.431423242188,54.367222,1874,30.0,6499.32,25ns_1887b_1874_1694_1772_144bpi_19inj
6692,316430,316442,564,2018-05-16 14:59:28,2018-05-16 16:47:58,2018-05-16 16:57:22,2018-05-16 17:05:16,4.584358886719,4.58803E-6,-0.887,0.0,1.175226171875,54.394432,1538,30.0,6499.32,25ns_1551b_1538_1404_1467_144bpi_16inj
6691,316387,316429,,2018-05-16 10:49:37,,,2018-05-16 14:59:28,0.0,0.0,,,0.0,,,,0.0,
6690,316371,316380,31763,2018-05-15 23:51:24,2018-05-16 01:54:58,2018-05-16 10:44:21,2018-05-16 10:49:37,204.326828125,185.30703125,98.394,90.691,0.94794609375,55.548431,1214,30.0,6499.32,25ns_1227b_1214_1054_1102_144bpi_14inj
6689,316364,316370,,2018-05-15 21:58:22,,,2018-05-15 23:51:24,0.0,0.0,,,0.0,,,,0.0,
6688,316353,316363,16708,2018-05-15 14:34:43,2018-05-15 17:13:32,2018-05-15 21:51:59,2018-05-15 21:58:22,93.8363125,86.68284375,97.372,92.377,0.71611484375,52.303478,974,30.0,6499.32,25ns_987b_974_878_917_144bpi_13inj
6687,316332,316341,,2018-05-15 11:38:21,,,2018-05-15 14:34:43,0.0,0.0,,,0.0,,,,0.0,
6686,316319,316331,,2018-05-15 09:09:49,,,2018-05-15 11:38:21,0.0,0.0,,,0.0,,,,0.0,
6685,316284,316314,,2018-05-15 05:07:46,,,2018-05-15 09:09:49,0.0,0.0,,,0.0,,,,0.0,
6684,316273,316283,,2018-05-15 01:04:01,,,2018-05-15 05:07:46,0.0,0.0,,,0.0,,,,0.0,
6683,316271,316271,2094,2018-05-14 23:00:43,2018-05-15 00:22:48,2018-05-15 00:57:42,2018-05-15 01:04:01,32.318880859375,29.53309765625,100.0,91.38,2.03445625,56.912655,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6682,316246,316268,,2018-05-14 19:59:19,,,2018-05-14 23:00:43,0.0,0.0,,,0.0,,,,0.0,
6681,316234,316241,50501,2018-05-14 04:12:32,2018-05-14 05:51:16,2018-05-14 19:52:57,2018-05-14 19:59:19,552.4519375,527.2328125,98.974,95.435,1.869508398438,52.298344,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6680,316228,316233,,2018-05-14 03:08:53,,,2018-05-14 04:12:32,0.0,0.0,,,0.0,,,,0.0,
6679,316225,316227,,2018-05-14 02:31:31,,,2018-05-14 03:08:53,0.0,0.0,,,0.0,,,,0.0,
6678,316220,316222,,2018-05-14 01:35:00,,,2018-05-14 02:31:31,0.0,0.0,,,0.0,,,,0.0,
6677,316209,316219,48591,2018-05-13 10:09:28,2018-05-13 11:56:37,2018-05-14 01:26:28,2018-05-14 01:35:00,575.768875,541.7745625,97.728,94.096,2.0171953125,56.429787,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV2
6676,316204,316208,,2018-05-13 08:40:00,,,2018-05-13 10:09:28,0.0,0.0,,,0.0,,,,0.0,
6675,316196,316202,49158,2018-05-12 16:59:22,2018-05-12 18:54:17,2018-05-13 08:33:35,2018-05-13 08:40:00,597.6831875,570.15225,98.491,95.394,2.044305078125,57.188168,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV2
6674,316183,316187,50126,2018-05-12 00:35:03,2018-05-12 02:59:06,2018-05-12 16:54:31,2018-05-12 16:59:22,554.46225,524.653875,98.6,94.624,1.913131445313,53.518669,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6673,316177,316181,,2018-05-11 22:09:35,,,2018-05-12 00:35:03,0.0,0.0,,,0.0,,,,0.0,
6672,316145,316153,18497,2018-05-11 15:28:02,2018-05-11 16:54:26,2018-05-11 22:02:43,2018-05-11 22:09:35,259.589859375,246.20221875,97.54,94.843,1.82604765625,51.082554,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6671,316142,316144,,2018-05-11 13:15:41,,,2018-05-11 15:28:02,0.0,0.0,,,0.0,,,,0.0,
6670,,,,2018-05-11 12:49:43,,,2018-05-11 13:15:41,0.0,0.0,,,0.0,,,,0.0,
6669,,,,2018-05-11 12:20:26,,,2018-05-11 12:49:43,0.0,0.0,,,0.0,,,,0.0,
6668,,,,2018-05-11 12:05:17,,,2018-05-11 12:20:26,0.0,0.0,,,0.0,,,,0.0,
6667,316120,316120,,2018-05-11 10:29:37,,,2018-05-11 12:05:17,0.0,0.0,,,0.0,,,,0.0,
6666,316101,316114,47363,2018-05-10 19:35:39,2018-05-10 21:13:15,2018-05-11 10:22:38,2018-05-11 10:29:37,501.29053125,465.2681875,96.62,92.814,1.803655273438,50.456142,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6665,316097,316100,,2018-05-10 18:26:29,,,2018-05-10 19:35:39,0.0,0.0,,,0.0,,,,0.0,
6664,316085,316096,,2018-05-10 15:24:07,,,2018-05-10 18:26:29,0.0,0.0,,,0.0,,,,0.0,
6663,316064,316082,8731,2018-05-10 10:38:45,2018-05-10 12:44:50,2018-05-10 15:10:21,2018-05-10 15:24:07,141.903859375,137.324984375,100.0,96.773,1.888148046875,52.819775,2544,30.0,6499.2,25ns_2556b_2544_2215_2332_144bpi_20injV2
6662,316048,316062,49604,2018-05-09 15:34:08,2018-05-09 20:46:21,2018-05-10 10:33:05,2018-05-10 10:38:45,523.0005625,497.43690625,98.43,95.112,1.863196289063,52.121761,2544,30.0,6499.44,25ns_2556b_2544_2215_2332_144bpi_20injV2
6661,316006,316040,,2018-05-09 11:40:39,,,2018-05-09 15:34:08,0.0,0.0,,,0.0,,,,0.0,
6660,315975,316005,,2018-05-09 05:54:06,,,2018-05-09 11:40:39,0.0,0.0,,,0.0,,,,0.0,
6659,315962,315974,22535,2018-05-08 20:12:03,2018-05-08 23:32:14,2018-05-09 05:47:50,2018-05-09 05:54:06,304.99459375,294.33528125,99.006,96.505,1.807007226563,50.549911,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6658,315955,315956,,2018-05-08 19:07:44,,,2018-05-08 20:12:03,0.0,0.0,,,0.0,,,,0.0,
6657,315904,315954,,2018-05-08 12:36:28,,,2018-05-08 19:07:44,0.0,0.0,,,0.0,,,,0.0,
6656,315849,315890,,2018-05-08 05:31:52,,,2018-05-08 12:36:28,0.0,0.0,,,0.0,,,,0.0,
6655,315841,315842,,2018-05-08 04:45:34,,,2018-05-08 05:31:52,0.0,0.0,,,0.0,,,,0.0,
6654,315839,315840,26410,2018-05-07 19:55:43,2018-05-07 21:18:17,2018-05-08 04:38:27,2018-05-08 04:45:34,354.1711875,343.71521875,100.0,97.048,1.845533398438,51.627655,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6653,,,,2018-05-07 17:58:44,,,2018-05-07 19:55:43,0.0,0.0,,,0.0,,,,0.0,
6652,315814,315837,,2018-05-07 14:29:27,,,2018-05-07 17:58:44,0.0,0.0,,,0.0,,,,0.0,
6651,315804,315811,,2018-05-07 13:22:54,,,2018-05-07 14:29:27,0.0,0.0,,,0.0,,,,0.0,
6650,315796,315802,22616,2018-05-07 04:17:17,2018-05-07 06:54:06,2018-05-07 13:11:02,2018-05-07 13:22:54,317.61778125,303.92528125,98.731,95.689,1.888669726563,52.83437,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6649,315791,315795,,2018-05-07 00:18:50,,,2018-05-07 04:17:17,0.0,0.0,,,0.0,,,,0.0,
6648,315777,315790,47234,2018-05-06 07:58:06,2018-05-06 11:05:58,2018-05-07 00:13:12,2018-05-07 00:18:50,520.491125,481.17665625,95.683,92.447,1.914619140625,53.560284,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6647,315771,315775,,2018-05-06 04:21:25,,,2018-05-06 07:58:06,0.0,0.0,,,0.0,,,,0.0,
6646,315765,315770,6924,2018-05-05 17:43:57,2018-05-06 02:19:17,2018-05-06 04:14:41,2018-05-06 04:21:25,123.6931875,118.9177578125,100.0,96.139,2.049116015625,57.32275,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6645,315753,315764,6440,2018-05-05 13:15:39,2018-05-05 15:47:19,2018-05-05 17:34:38,2018-05-05 17:43:57,116.9521328125,111.6529375,100.0,95.469,2.02350625,56.606335,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6644,315745,315750,,2018-05-05 12:35:06,,,2018-05-05 13:15:39,0.0,0.0,,,0.0,,,,0.0,
6643,315732,315741,1453,2018-05-05 09:08:01,2018-05-05 11:56:48,2018-05-05 12:21:01,2018-05-05 12:35:06,25.724361328125,24.015083984375,100.0,93.355,2.088413671875,58.422081,2544,30.0,6499.32,25ns_2556b_2544_2215_2332_144bpi_20injV2
6642,315714,315721,13929,2018-05-05 02:47:10,2018-05-05 05:07:08,2018-05-05 08:59:17,2018-05-05 09:08:01,214.712953125,206.889171875,100.0,96.356,2.046982226563,59.509586,2448,30.0,6499.32,25ns_2460b_2448_2052_2154_144bpi_19injv2
